delta change = 
         1         2         3         4         5         6         7         8         9        10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40
     27.20     27.20     27.20     27.20     27.20     27.20     27.20     27.20     27.20     27.20     27.20     27.20     27.20     27.20     27.20     27.20     27.20     27.20     27.20     27.20     27.20     27.20     27.20     27.20     27.20     27.20     27.20     27.20     27.20     27.20     27.20     27.20     27.20     27.20     27.20     27.20     27.20     27.20     27.20     27.20
     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00
     28.80     28.80     28.80     28.80     28.80     28.80     28.80     28.80     28.80     28.80     28.80     28.80     28.80     28.80     28.80     28.80     28.80     28.80     28.80     28.80     28.80     28.80     28.80     28.80     28.80     28.80     28.80     28.80     28.80     28.80     28.80     28.80     28.80     28.80     28.80     28.80     28.80     28.80     28.80     28.80
     29.60     29.60     29.60     29.60     29.60     29.60     29.60     29.60     29.60     29.60     29.60     29.60     29.60     29.60     29.60     29.60     29.60     29.60     29.60     29.60     29.60     29.60     29.60     29.60     29.60     29.60     29.60     29.60     29.60     29.60     29.60     29.60     29.60     29.60     29.60     29.60     29.60     29.60     29.60     29.60
     30.40     30.40     30.40     30.40     30.40     30.40     30.40     30.40     30.40     30.40     30.40     30.40     30.40     30.40     30.40     30.40     30.40     30.40     30.40     30.40     30.40     30.40     30.40     30.40     30.40     30.40     30.40     30.40     30.40     30.40     30.40     30.40     30.40     30.40     30.40     30.40     30.40     30.40     30.40     30.40
     31.20     31.20     31.20     31.20     31.20     31.20     31.20     31.20     31.20     31.20     31.20     31.20     31.20     31.20     31.20     31.20     31.20     31.20     31.20     31.20     31.20     31.20     31.20     31.20     31.20     31.20     31.20     31.20     31.20     31.20     31.20     31.20     31.20     31.20     31.20     31.20     31.20     31.20     31.20     31.20
     32.00     32.00     32.00     32.00     32.00     32.00     32.00     32.00     32.00     32.00     32.00     32.00     32.00     32.00     32.00     32.00     32.00     32.00     32.00     32.00     32.00     32.00     32.00     32.00     32.00     32.00     32.00     32.00     32.00     32.00     32.00     32.00     32.00     32.00     32.00     32.00     32.00     32.00     32.00     32.00
     32.80     32.80     32.80     32.80     32.80     32.80     32.80     32.80     32.80     32.80     32.80     32.80     32.80     32.80     32.80     32.80     32.80     32.80     32.80     32.80     32.80     32.80     32.80     32.80     32.80     32.80     32.80     32.80     32.80     32.80     32.80     32.80     32.80     32.80     32.80     32.80     32.80     32.80     32.80     32.80
     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60
     34.40     34.40     34.40     34.40     34.40     34.40     34.40     34.40     34.40     34.40     34.40     34.40     34.40     34.40     34.40     34.40     34.40     34.40     34.40     34.40     34.40     34.40     34.40     34.40     34.40     34.40     34.40     34.40     34.40     34.40     34.40     34.40     34.40     34.40     34.40     34.40     34.40     34.40     34.40     34.40
     35.20     35.20     35.20     35.20     35.20     35.20     35.20     35.20     35.20     35.20     35.20     35.20     35.20     35.20     35.20     35.20     35.20     35.20     35.20     35.20     35.20     35.20     35.20     35.20     35.20     35.20     35.20     35.20     35.20     35.20     35.20     35.20     35.20     35.20     35.20     35.20     35.20     35.20     35.20     35.20
     36.00     36.00     36.00     36.00     36.00     36.00     36.00     36.00     36.00     36.00     36.00     36.00     36.00     36.00     36.00     36.00     36.00     36.00     36.00     36.00     36.00     36.00     36.00     36.00     36.00     36.00     36.00     36.00     36.00     36.00     36.00     36.00     36.00     36.00     36.00     36.00     36.00     36.00     36.00     36.00
     36.80     36.80     36.80     36.80     36.80     36.80     36.80     36.80     36.80     36.80     36.80     36.80     36.80     36.80     36.80     36.80     36.80     36.80     36.80     36.80     36.80     36.80     36.80     36.80     36.80     36.80     36.80     36.80     36.80     36.80     36.80     36.80     36.80     36.80     36.80     36.80     36.80     36.80     36.80     36.80
     37.60     37.60     37.60     37.60     37.60     37.60     37.60     37.60     37.60     37.60     37.60     37.60     37.60     37.60     37.60     37.60     37.60     37.60     37.60     37.60     37.60     37.60     37.60     37.60     37.60     37.60     37.60     37.60     37.60     37.60     37.60     37.60     37.60     37.60     37.60     37.60     37.60     37.60     37.60     37.60
     38.40     38.40     38.40     38.40     38.40     38.40     38.40     38.40     38.40     38.40     38.40     38.40     38.40     38.40     38.40     38.40     38.40     38.40     38.40     38.40     38.40     38.40     38.40     38.40     38.40     38.40     38.40     38.40     38.40     38.40     38.40     38.40     38.40     38.40     38.40     38.40     38.40     38.40     38.40     38.40
     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20
     40.00     40.00     40.00     40.00     40.00     40.00     40.00     40.00     40.00     40.00     40.00     40.00     40.00     40.00     40.00     40.00     40.00     40.00     40.00     40.00     40.00     40.00     40.00     40.00     40.00     40.00     40.00     40.00     40.00     40.00     40.00     40.00     40.00     40.00     40.00     40.00     40.00     40.00     40.00     40.00
     40.80     40.80     40.80     40.80     40.80     40.80     40.80     40.80     40.80     40.80     40.80     40.80     40.80     40.80     40.80     40.80     40.80     40.80     40.80     40.80     40.80     40.80     40.80     40.80     40.80     40.80     40.80     40.80     40.80     40.80     40.80     40.80     40.80     40.80     40.80     40.80     40.80     40.80     40.80     40.80
     41.60     41.60     41.60     41.60     41.60     41.60     41.60     41.60     41.60     41.60     41.60     41.60     41.60     41.60     41.60     41.60     41.60     41.60     41.60     41.60     41.60     41.60     41.60     41.60     41.60     41.60     41.60     41.60     41.60     41.60     41.60     41.60     41.60     41.60     41.60     41.60     41.60     41.60     41.60     41.60
     42.40     42.40     42.40     42.40     42.40     42.40     42.40     42.40     42.40     42.40     42.40     42.40     42.40     42.40     42.40     42.40     42.40     42.40     42.40     42.40     42.40     42.40     42.40     42.40     42.40     42.40     42.40     42.40     42.40     42.40     42.40     42.40     42.40     42.40     42.40     42.40     42.40     42.40     42.40     42.40
     43.20     43.20     43.20     43.20     43.20     43.20     43.20     43.20     43.20     43.20     43.20     43.20     43.20     43.20     43.20     43.20     43.20     43.20     43.20     43.20     43.20     43.20     43.20     43.20     43.20     43.20     43.20     43.20     43.20     43.20     43.20     43.20     43.20     43.20     43.20     43.20     43.20     43.20     43.20     43.20
     44.00     44.00     44.00     44.00     44.00     44.00     44.00     44.00     44.00     44.00     44.00     44.00     44.00     44.00     44.00     44.00     44.00     44.00     44.00     44.00     44.00     44.00     44.00     44.00     44.00     44.00     44.00     44.00     44.00     44.00     44.00     44.00     44.00     44.00     44.00     44.00     44.00     44.00     44.00     44.00
     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80
     45.60     45.60     45.60     45.60     45.60     45.60     45.60     45.60     45.60     45.60     45.60     45.60     45.60     45.60     45.60     45.60     45.60     45.60     45.60     45.60     45.60     45.60     45.60     45.60     45.60     45.60     45.60     45.60     45.60     45.60     45.60     45.60     45.60     45.60     45.60     45.60     45.60     45.60     45.60     45.60
     46.40     46.40     46.40     46.40     46.40     46.40     46.40     46.40     46.40     46.40     46.40     46.40     46.40     46.40     46.40     46.40     46.40     46.40     46.40     46.40     46.40     46.40     46.40     46.40     46.40     46.40     46.40     46.40     46.40     46.40     46.40     46.40     46.40     46.40     46.40     46.40     46.40     46.40     46.40     46.40
     47.20     47.20     47.20     47.20     47.20     47.20     47.20     47.20     47.20     47.20     47.20     47.20     47.20     47.20     47.20     47.20     47.20     47.20     47.20     47.20     47.20     47.20     47.20     47.20     47.20     47.20     47.20     47.20     47.20     47.20     47.20     47.20     47.20     47.20     47.20     47.20     47.20     47.20     47.20     47.20
     48.00     48.00     48.00     48.00     48.00     48.00     48.00     48.00     48.00     48.00     48.00     48.00     48.00     48.00     48.00     48.00     48.00     48.00     48.00     48.00     48.00     48.00     48.00     48.00     48.00     48.00     48.00     48.00     48.00     48.00     48.00     48.00     48.00     48.00     48.00     48.00     48.00     48.00     48.00     48.00
     48.80     48.80     48.80     48.80     48.80     48.80     48.80     48.80     48.80     48.80     48.80     48.80     48.80     48.80     48.80     48.80     48.80     48.80     48.80     48.80     48.80     48.80     48.80     48.80     48.80     48.80     48.80     48.80     48.80     48.80     48.80     48.80     48.80     48.80     48.80     48.80     48.80     48.80     48.80     48.80
     49.60     49.60     49.60     49.60     49.60     49.60     49.60     49.60     49.60     49.60     49.60     49.60     49.60     49.60     49.60     49.60     49.60     49.60     49.60     49.60     49.60     49.60     49.60     49.60     49.60     49.60     49.60     49.60     49.60     49.60     49.60     49.60     49.60     49.60     49.60     49.60     49.60     49.60     49.60     49.60
     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40
     51.20     51.20     51.20     51.20     51.20     51.20     51.20     51.20     51.20     51.20     51.20     51.20     51.20     51.20     51.20     51.20     51.20     51.20     51.20     51.20     51.20     51.20     51.20     51.20     51.20     51.20     51.20     51.20     51.20     51.20     51.20     51.20     51.20     51.20     51.20     51.20     51.20     51.20     51.20     51.20
     52.00     52.00     52.00     52.00     52.00     52.00     52.00     52.00     52.00     52.00     52.00     52.00     52.00     52.00     52.00     52.00     52.00     52.00     52.00     52.00     52.00     52.00     52.00     52.00     52.00     52.00     52.00     52.00     52.00     52.00     52.00     52.00     52.00     52.00     52.00     52.00     52.00     52.00     52.00     52.00
     52.80     52.80     52.80     52.80     52.80     52.80     52.80     52.80     52.80     52.80     52.80     52.80     52.80     52.80     52.80     52.80     52.80     52.80     52.80     52.80     52.80     52.80     52.80     52.80     52.80     52.80     52.80     52.80     52.80     52.80     52.80     52.80     52.80     52.80     52.80     52.80     52.80     52.80     52.80     52.80
     53.60     53.60     53.60     53.60     53.60     53.60     53.60     53.60     53.60     53.60     53.60     53.60     53.60     53.60     53.60     53.60     53.60     53.60     53.60     53.60     53.60     53.60     53.60     53.60     53.60     53.60     53.60     53.60     53.60     53.60     53.60     53.60     53.60     53.60     53.60     53.60     53.60     53.60     53.60     53.60
     54.40     54.40     54.40     54.40     54.40     54.40     54.40     54.40     54.40     54.40     54.40     54.40     54.40     54.40     54.40     54.40     54.40     54.40     54.40     54.40     54.40     54.40     54.40     54.40     54.40     54.40     54.40     54.40     54.40     54.40     54.40     54.40     54.40     54.40     54.40     54.40     54.40     54.40     54.40     54.40
     55.20     55.20     55.20     55.20     55.20     55.20     55.20     55.20     55.20     55.20     55.20     55.20     55.20     55.20     55.20     55.20     55.20     55.20     55.20     55.20     55.20     55.20     55.20     55.20     55.20     55.20     55.20     55.20     55.20     55.20     55.20     55.20     55.20     55.20     55.20     55.20     55.20     55.20     55.20     55.20
     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00
     56.80     56.80     56.80     56.80     56.80     56.80     56.80     56.80     56.80     56.80     56.80     56.80     56.80     56.80     56.80     56.80     56.80     56.80     56.80     56.80     56.80     56.80     56.80     56.80     56.80     56.80     56.80     56.80     56.80     56.80     56.80     56.80     56.80     56.80     56.80     56.80     56.80     56.80     56.80     56.80
     57.60     57.60     57.60     57.60     57.60     57.60     57.60     57.60     57.60     57.60     57.60     57.60     57.60     57.60     57.60     57.60     57.60     57.60     57.60     57.60     57.60     57.60     57.60     57.60     57.60     57.60     57.60     57.60     57.60     57.60     57.60     57.60     57.60     57.60     57.60     57.60     57.60     57.60     57.60     57.60
     58.40     58.40     58.40     58.40     58.40     58.40     58.40     58.40     58.40     58.40     58.40     58.40     58.40     58.40     58.40     58.40     58.40     58.40     58.40     58.40     58.40     58.40     58.40     58.40     58.40     58.40     58.40     58.40     58.40     58.40     58.40     58.40     58.40     58.40     58.40     58.40     58.40     58.40     58.40     58.40
     59.20     59.20     59.20     59.20     59.20     59.20     59.20     59.20     59.20     59.20     59.20     59.20     59.20     59.20     59.20     59.20     59.20     59.20     59.20     59.20     59.20     59.20     59.20     59.20     59.20     59.20     59.20     59.20     59.20     59.20     59.20     59.20     59.20     59.20     59.20     59.20     59.20     59.20     59.20     59.20
     60.00     60.00     60.00     60.00     60.00     60.00     60.00     60.00     60.00     60.00     60.00     60.00     60.00     60.00     60.00     60.00     60.00     60.00     60.00     60.00     60.00     60.00     60.00     60.00     60.00     60.00     60.00     60.00     60.00     60.00     60.00     60.00     60.00     60.00     60.00     60.00     60.00     60.00     60.00     60.00
     60.80     60.80     60.80     60.80     60.80     60.80     60.80     60.80     60.80     60.80     60.80     60.80     60.80     60.80     60.80     60.80     60.80     60.80     60.80     60.80     60.80     60.80     60.80     60.80     60.80     60.80     60.80     60.80     60.80     60.80     60.80     60.80     60.80     60.80     60.80     60.80     60.80     60.80     60.80     60.80
     61.60     61.60     61.60     61.60     61.60     61.60     61.60     61.60     61.60     61.60     61.60     61.60     61.60     61.60     61.60     61.60     61.60     61.60     61.60     61.60     61.60     61.60     61.60     61.60     61.60     61.60     61.60     61.60     61.60     61.60     61.60     61.60     61.60     61.60     61.60     61.60     61.60     61.60     61.60     61.60
     62.40     62.40     62.40     62.40     62.40     62.40     62.40     62.40     62.40     62.40     62.40     62.40     62.40     62.40     62.40     62.40     62.40     62.40     62.40     62.40     62.40     62.40     62.40     62.40     62.40     62.40     62.40     62.40     62.40     62.40     62.40     62.40     62.40     62.40     62.40     62.40     62.40     62.40     62.40     62.40
     63.20     63.20     63.20     63.20     63.20     63.20     63.20     63.20     63.20     63.20     63.20     63.20     63.20     63.20     63.20     63.20     63.20     63.20     63.20     63.20     63.20     63.20     63.20     63.20     63.20     63.20     63.20     63.20     63.20     63.20     63.20     63.20     63.20     63.20     63.20     63.20     63.20     63.20     63.20     63.20
     64.00     64.00     64.00     64.00     64.00     64.00     64.00     64.00     64.00     64.00     64.00     64.00     64.00     64.00     64.00     64.00     64.00     64.00     64.00     64.00     64.00     64.00     64.00     64.00     64.00     64.00     64.00     64.00     64.00     64.00     64.00     64.00     64.00     64.00     64.00     64.00     64.00     64.00     64.00     64.00
     64.80     64.80     64.80     64.80     64.80     64.80     64.80     64.80     64.80     64.80     64.80     64.80     64.80     64.80     64.80     64.80     64.80     64.80     64.80     64.80     64.80     64.80     64.80     64.80     64.80     64.80     64.80     64.80     64.80     64.80     64.80     64.80     64.80     64.80     64.80     64.80     64.80     64.80     64.80     64.80
     65.60     65.60     65.60     65.60     65.60     65.60     65.60     65.60     65.60     65.60     65.60     65.60     65.60     65.60     65.60     65.60     65.60     65.60     65.60     65.60     65.60     65.60     65.60     65.60     65.60     65.60     65.60     65.60     65.60     65.60     65.60     65.60     65.60     65.60     65.60     65.60     65.60     65.60     65.60     65.60
     66.40     66.40     66.40     66.40     66.40     66.40     66.40     66.40     66.40     66.40     66.40     66.40     66.40     66.40     66.40     66.40     66.40     66.40     66.40     66.40     66.40     66.40     66.40     66.40     66.40     66.40     66.40     66.40     66.40     66.40     66.40     66.40     66.40     66.40     66.40     66.40     66.40     66.40     66.40     66.40
     67.20     67.20     67.20     67.20     67.20     67.20     67.20     67.20     67.20     67.20     67.20     67.20     67.20     67.20     67.20     67.20     67.20     67.20     67.20     67.20     67.20     67.20     67.20     67.20     67.20     67.20     67.20     67.20     67.20     67.20     67.20     67.20     67.20     67.20     67.20     67.20     67.20     67.20     67.20     67.20
